ESNTL_ID,LCLAS_NM,MLSFC_NM,FCLTY_NM,CTPRVN_CD,CTPRVN_NM,SIGNGU_CD,SIGNGU_NM,LEGALDONG_CD,LEGALDONG_NM,ROAD_NM_CD,FCLTY_ROAD_NM_ADDR,LNM_ADDR,ADDR_ENG_NM,ADSTRD_CD,BULD_NM,BULD_MANAGE_CD,TEL_NO,ZIP_NO,HMPG_URL,FCLTY_LA,FCLTY_LO,ORIGIN_NM,ADIT_DC,UPDT_DT,REGIST_DT
KCDCIO22N000000243,문화시설,문화시설_보호구역,제일영도교회 노인대학,26,부산광역시,26200,영도구,2620011200,,2.62004E+11,부산광역시 영도구 영봉길 110(신선동1가),부산광역시 영도구 신선동1가 91 제1영도교회,"110 Yeongbong-gil, Yeongdo-gu, Busan",2620011200,제1영도교회,2.62001E+24,051-419-4558,49060,,35.0909778,129.0454073,공공데이터,,20230207,20230207
KCDCIO22N000000244,문화시설,문화시설_보호구역,부산광역시 다사랑 복합문화예술회관,26,부산광역시,26230,부산진구,2623011000,,2.62303E+11,부산광역시 부산진구 대학로 60(가야동),부산광역시 부산진구 가야동 449,"60 Daehak-ro, Busanjin-gu, Busan",2623011000,,2.62301E+24,051-605-4552,47336,,35.1504406,129.0344066,공공데이터,,20230207,20230207
KCDCIO22N000000245,문화시설,문화시설_보호구역,관음노인대학,26,부산광역시,26230,부산진구,2623011100,,2.62304E+11,부산광역시 부산진구 백양관문로77번길 140(개금동),부산광역시 부산진구 개금동 1-1 개금사회복지,"140 Baegyanggwanmun-ro 77beon-gil, Busanjin-gu, Busan",2623011100,개금사회복지,2.62301E+24,051-605-4552,47166,,35.1641264,129.0249944,공공데이터,,20230207,20230207
KCDCIO22N000000246,문화시설,문화시설_보호구역,대한노인회 부산진구지회 부설 노인대학,26,부산광역시,26230,부산진구,2623010800,,2.62304E+11,부산광역시 부산진구 백양순환로110번길 5(부암동),부산광역시 부산진구 부암동 479-1 백양노인복지관,"5 Baegyangsunhwan-ro 110beon-gil, Busanjin-gu, Busan",2623010800,백양노인복지관,2.62301E+24,051-605-4552,47143,,35.1697852,129.0394194,공공데이터,,20230207,20230207
KCDCIO22N000000247,문화시설,문화시설_보호구역,부산진구노인복지관,26,부산광역시,26230,부산진구,2623010200,,2.62304E+11,부산광역시 부산진구 전포대로300번길 6(전포동),부산광역시 부산진구 전포동 581 부산진구 노인 장애인복지관,"6 Jeonpo-daero 300beon-gil, Busanjin-gu, Busan",2623010200,부산진구 노인 장애인복지관,2.62301E+24,051-605-4552,47236,,35.1640492,129.0658461,공공데이터,,20230207,20230207
KCDCIO22N000000248,문화시설,문화시설_보호구역,부산진구노인복지관 신암분관,26,부산광역시,26230,부산진구,2623010400,,2.62304E+11,부산광역시 부산진구 신암로135번길 35(범천동),부산광역시 부산진구 범천동 1187-7 신암어르신쉼터,"35 Sinam-ro 135beon-gil, Busanjin-gu, Busan",2623010400,신암어르신쉼터,2.62301E+24,051-605-4552,47348,,35.1514588,129.0484067,공공데이터,,20230207,20230207
KCDCIO22N000000249,문화시설,문화시설_보호구역,아름다운노인대학,26,부산광역시,26230,부산진구,2623010800,,2.62304E+11,부산광역시 부산진구 백양순환로110번길 5(부암동),부산광역시 부산진구 부암동 479-1 백양노인복지관,"5 Baegyangsunhwan-ro 110beon-gil, Busanjin-gu, Busan",2623010800,백양노인복지관,2.62301E+24,051-605-4552,47143,,35.1697852,129.0394090,공공데이터,,20230207,20230207
KCDCIO22N000000250,문화시설,문화시설_보호구역,개금사회복지관 경로당,26,부산광역시,26230,부산진구,2623011100,,2.62304E+11,부산광역시 부산진구 백양관문로77번길 140(개금동),부산광역시 부산진구 개금동 1-1 개금사회복지,"140 Baegyanggwanmun-ro 77beon-gil, Busanjin-gu, Busan",2623011100,개금사회복지,2.62301E+24,051-605-4552,47166,,35.1641264,129.0249944,공공데이터,,20230207,20230207
KCDCIO22N000000251,문화시설,문화시설_보호구역,학나래노인대학,26,부산광역시,26230,부산진구,2623010900,,2.62303E+11,부산광역시 부산진구 당감서로 16(당감동),부산광역시 부산진구 당감동 818-220 당감종합사회복지관,"16 Danggamseo-ro, Busanjin-gu, Busan",2623010900,당감종합사회복지관,2.62301E+24,051-605-4552,47190,,35.1623250,129.0366013,공공데이터,,20230207,20230207
KCDCIO22N000000252,문화시설,문화시설_보호구역,수정노인종합복지관,41,경기도,41131,성남시 수정구,4113110500,,4.11314E+11,경기도 성남시 수정구 수정남로268번길 28(산성동),경기도 성남시 수정구 산성동 2178 수정노인종합복지관,"28 Sujeongnam-ro 268beon-gil, Sujeong-gu, Seongnam-si, Gyeonggi-do",4113110500,수정노인종합복지관,4.11311E+24,031-729-3672,13130,,37.4509346,127.1529215,공공데이터,,20230207,20230207
KCDCIO22N000000253,문화시설,문화시설_보호구역,수정중앙노인종합복지관,41,경기도,41131,성남시 수정구,4113110700,,4.11314E+11,경기도 성남시 수정구 성남대로1480번길 38(복정동),경기도 성남시 수정구 복정동 666 수정중앙노인종합복지관,"38 Seongnam-daero 1480beon-gil, Sujeong-gu, Seongnam-si, Gyeonggi-do",4113110700,수정중앙노인종합복지관,4.11311E+24,031-729-3672,13112,,37.4615043,127.1304320,공공데이터,,20230207,20230207
KCDCIO22N000000254,문화시설,문화시설_보호구역,인보의집,41,경기도,41131,성남시 수정구,4113110300,,4.11313E+11,경기도 성남시 수정구 탄리로 49(수진동),경기도 성남시 수정구 수진동 661,"49 Talli-ro, Sujeong-gu, Seongnam-si, Gyeonggi-do",4113110300,,4.11311E+24,031-729-3672,13328,,37.4404250,127.1367470,공공데이터,,20230207,20230207
KCDCIO22N000000255,문화시설,문화시설_보호구역,신흥3동제2경로당,41,경기도,41131,성남시 수정구,4113110100,,4.11313E+11,경기도 성남시 수정구 수정남로 142(신흥동),경기도 성남시 수정구 신흥동 3444 신흥3동제2경로당,"142 Sujeongnam-ro, Sujeong-gu, Seongnam-si, Gyeonggi-do",4113110100,신흥3동제2경로당,4.11311E+24,031-729-3672,13347,,37.4433394,127.1432250,공공데이터,,20230207,20230207
KCDCIO22N000000256,문화시설,문화시설_보호구역,황송노인종합복지관,41,경기도,41133,성남시 중원구,4113310500,,4.11333E+11,경기도 성남시 중원구 금상로 132(상대원동),경기도 성남시 중원구 상대원동 279-7,"132 Geumsang-ro, Jungwon-gu, Seongnam-si, Gyeonggi-do",4113310500,,4.11331E+24,031-729-3672,13208,,37.4416402,127.1691520,공공데이터,,20230207,20230207
KCDCIO22N000000257,문화시설,문화시설_보호구역,엘림종합복지센터,31,울산광역시,31200,북구,3120010700,,3.12003E+11,울산광역시 북구 농서로 71-30(상안동),울산광역시 북구 상안동 426-1 엘림요양원,"71-30 Nongseo-ro, Buk-gu, Ulsan",3120010700,엘림요양원,3.12001E+24,052-241-7983,44209,,35.6218036,129.3383840,공공데이터,,20230207,20230207
KCDCIO22N000000258,문화시설,문화시설_보호구역,신전경로당,31,울산광역시,31200,북구,3120012700,,3.12004E+11,울산광역시 북구 새장터5길 7-3(염포동),울산광역시 북구 염포동 136-2 신전마을회관,"7-3 Saejangteo 5-gil, Buk-gu, Ulsan",3120012700,신전마을회관,3.12001E+24,052-241-7983,44260,,35.5362570,129.3893320,공공데이터,,20230207,20230207
KCDCIO22N000000259,문화시설,문화시설_보호구역,중리경로당,31,울산광역시,31200,북구,3120012700,,3.12004E+11,울산광역시 북구 중리5길 3(염포동),울산광역시 북구 염포동 461-7 마을회관,"3 Jungni 5-gil, Buk-gu, Ulsan",3120012700,마을회관,3.12001E+24,052-241-7983,44262,,35.5286510,129.3969967,공공데이터,,20230207,20230207
KCDCIO22N000000260,문화시설,문화시설_보호구역,수동경로당,31,울산광역시,31200,북구,3120010200,,3.12004E+11,울산광역시 북구 호계2길 54-3(호계동),울산광역시 북구 호계동 590-6 수동경로당,"54-3 Hogye 2-gil, Buk-gu, Ulsan",3120010200,수동경로당,3.12001E+24,052-241-7983,44229,,35.6253950,129.3599520,공공데이터,,20230207,20230207
KCDCIO22N000000261,문화시설,문화시설_보호구역,수성경로당,31,울산광역시,31200,북구,3120010200,,3.12004E+11,울산광역시 북구 호계7길 59(호계동),울산광역시 북구 호계동 936-87 수성경로당,"59 Hogye 7-gil, Buk-gu, Ulsan",3120010200,수성경로당,3.12001E+24,052-241-7983,44225,,35.6271570,129.3594220,공공데이터,,20230207,20230207
KCDCIO22N000000262,문화시설,문화시설_보호구역,차일경로당,31,울산광역시,31200,북구,3120010100,,3.12004E+11,울산광역시 북구 차일2길 47(창평동),울산광역시 북구 창평동 503-4 차일회관,"47 Chail 2-gil, Buk-gu, Ulsan",3120010100,차일회관,3.12001E+24,052-241-7983,44230,,35.6170590,129.3623080,공공데이터,,20230207,20230207
KCDCIO22N000000263,문화시설,문화시설_보호구역,제전경로당,31,울산광역시,31200,북구,3120011200,,3.12004E+11,울산광역시 북구 구유길 46-10(구유동),울산광역시 북구 구유동 117,"46-10 Guyu-gil, Buk-gu, Ulsan",3120011200,,3.12001E+24,052-241-7983,44233,,35.6071560,129.4579717,공공데이터,,20230207,20230207
KCDCIO22N000000264,문화시설,문화시설_보호구역,남정자경로당,31,울산광역시,31200,북구,3120011300,,3.12004E+11,울산광역시 북구 정자1길 7(정자동),울산광역시 북구 정자동 621-8 남정자경로당,"7 Jeongja 1-gil, Buk-gu, Ulsan",3120011300,남정자경로당,3.12001E+24,052-241-7983,44233,,35.6144550,129.4495641,공공데이터,,20230207,20230207
KCDCIO22N000000265,문화시설,문화시설_보호구역,북정자경로당,31,울산광역시,31200,북구,3120011300,,3.12004E+11,울산광역시 북구 정자1길 60-1(정자동),울산광역시 북구 정자동 642,"60-1 Jeongja 1-gil, Buk-gu, Ulsan",3120011300,,3.12001E+24,052-241-7983,44233,,35.6186025,129.4504210,공공데이터,,20230207,20230207
KCDCIO22N000000266,문화시설,문화시설_보호구역,신명경로당,31,울산광역시,31200,북구,3120011400,,3.12003E+11,울산광역시 북구 동해안로 1794(신명동),울산광역시 북구 신명동 295 신명노인정,"1794 Donghaean-ro, Buk-gu, Ulsan",3120011400,신명노인정,3.12001E+24,052-241-7983,44232,,35.6434942,129.4405864,공공데이터,,20230207,20230207
KCDCIO22N000000267,문화시설,문화시설_보호구역,성혜경로당,31,울산광역시,31200,북구,3120011000,,3.12004E+11,울산광역시 북구 성혜1길 1(시례동),울산광역시 북구 시례동 608-31,"1 Seonghye 1-gil, Buk-gu, Ulsan",3120011000,,3.12001E+24,052-241-7983,44212,,35.5964050,129.3450920,공공데이터,,20230207,20230207
KCDCIO22N000000268,문화시설,문화시설_보호구역,원지경로당,31,울산광역시,31200,북구,3120010100,,3.12004E+11,울산광역시 북구 중원지2길 21(창평동),울산광역시 북구 창평동 720,"21 Jungwonji 2-gil, Buk-gu, Ulsan",3120010100,,3.12001E+24,052-241-7983,44230,,35.6087105,129.3626640,공공데이터,,20230207,20230207
KCDCIO22N000000269,문화시설,문화시설_보호구역,구암경로당,31,울산광역시,31200,북구,3120011900,,3.12003E+11,울산광역시 북구 동해안로 780(어물동),울산광역시 북구 어물동 1349 구암경로당,"780 Donghaean-ro, Buk-gu, Ulsan",3120011900,구암경로당,3.12001E+24,052-241-7983,44235,,35.5750210,129.4524110,공공데이터,,20230207,20230207
KCDCIO22N000000270,문화시설,문화시설_보호구역,당사경로당,31,울산광역시,31200,북구,3120011600,,3.12004E+11,울산광역시 북구 용바위1길 44-1(당사동),울산광역시 북구 당사동 504-1,"44-1 Yongbawi 1-gil, Buk-gu, Ulsan",3120011600,,3.12001E+24,052-241-7983,44235,,35.5820190,129.4562930,공공데이터,,20230207,20230207
KCDCIO22N000000271,문화시설,문화시설_보호구역,우가경로당,31,울산광역시,31200,북구,3120011600,,3.12003E+11,울산광역시 북구 동해안로 1114(당사동),울산광역시 북구 당사동 116-5 우리마을회관,"1114 Donghaean-ro, Buk-gu, Ulsan",3120011600,우리마을회관,3.12001E+24,052-241-7983,44235,,35.5956540,129.4629610,공공데이터,,20230207,20230207
KCDCIO22N000000272,문화시설,문화시설_보호구역,황토전경로당,31,울산광역시,31200,북구,3120011900,어물동,3.12004E+11,울산광역시 북구 황토전길 152(어물동),울산광역시 북구 어물동 853,"152 Hwangtojeon-gil, Buk-gu, Ulsan",3120011900,,3.12001E+24,052-241-7983,44235,,35.5795511,129.4316893,공공데이터,,20230207,20230207
KCDCIO22N000000273,문화시설,문화시설_보호구역,홈골경로당,31,울산광역시,31200,북구,3120011900,어물동,3.12004E+11,울산광역시 북구 황토전길 152(어물동),울산광역시 북구 어물동 853,"152 Hwangtojeon-gil, Buk-gu, Ulsan",3120011900,,3.12001E+24,052-241-7983,44235,,35.5795511,129.4316893,공공데이터,,20230207,20230207
KCDCIO22N000000274,문화시설,문화시설_보호구역,구남경로당,31,울산광역시,31200,북구,3120011900,어물동,3.12004E+11,울산광역시 북구 황토전길 152(어물동),울산광역시 북구 어물동 853,"152 Hwangtojeon-gil, Buk-gu, Ulsan",3120011900,,3.12001E+24,052-241-7983,44235,,35.5795511,129.4316893,공공데이터,,20230207,20230207
KCDCIO22N000000275,문화시설,문화시설_보호구역,복지경로당,31,울산광역시,31170,동구,3117010100,,3.11703E+11,울산광역시 동구 봉수로 24(방어동),울산광역시 동구 방어동 914-3 동구노인복지회관,"24 Bongsu-ro, Dong-gu, Ulsan",3117010100,동구노인복지회관,3.11701E+24,052-235-1993,44086,,35.4898340,129.4170880,공공데이터,,20230207,20230207
KCDCIO22N000000276,문화시설,문화시설_보호구역,다비다노인요양원,31,울산광역시,31170,동구,3117010100,,3.11703E+11,울산광역시 동구 봉수로 28(방어동),울산광역시 동구 방어동 914-2 다비다의집,"28 Bongsu-ro, Dong-gu, Ulsan",3117010100,다비다의집,3.11701E+24,052-252-6200,44086,,35.4900021,129.4172430,공공데이터,,20230207,20230207
KCDCIO22N000000277,문화시설,문화시설_보호구역,미포새마을경로당,31,울산광역시,31170,동구,3117010700,,3.11704E+11,울산광역시 동구 미포1길 46-33(동부동),울산광역시 동구 동부동 194-42,"46-33 Mipo 1-gil, Dong-gu, Ulsan",3117010700,,3.11701E+24,052-251-1142,44007,,35.5413890,129.4291940,공공데이터,,20230207,20230207
KCDCIO22N000000278,문화시설,문화시설_보호구역,가은실버홈 푸른삶복지센터,31,울산광역시,31170,동구,3117010100,,3.11704E+11,"울산광역시 동구 후릉길 2(방어동, 대동 스타타워)",울산광역시 동구 방어동 902-3 대동 스타타워,"2 Hureung-gil, Dong-gu, Ulsan",3117010100,대동 스타타워,3.11701E+24,070-4140-7126,44023,,35.4879258,129.4163730,공공데이터,,20230207,20230207
KCDCIO22N000000279,문화시설,문화시설_보호구역,화암경로당,31,울산광역시,31170,동구,3117010100,,3.11704E+11,울산광역시 동구 화암7길 6(방어동),울산광역시 동구 방어동 1025-12 화암경로당,"6 Hwaam 7-gil, Dong-gu, Ulsan",3117010100,화암경로당,3.11701E+24,052-201-3612,44115,,35.4785950,129.4134640,공공데이터,,20230207,20230207
KCDCIO22N000000280,문화시설,문화시설_보호구역,번덕경로당,31,울산광역시,31170,동구,3117010300,,3.11704E+11,울산광역시 동구 번덕8길 93(일산동),울산광역시 동구 일산동 539-20 번덕경로회관,"93 Beondeok 8-gil, Dong-gu, Ulsan",3117010300,번덕경로회관,3.11701E+24,052-233-0800,44066,,35.5011370,129.4277680,공공데이터,,20230207,20230207
KCDCIO22N000000281,문화시설,문화시설_보호구역,월봉경로당,31,울산광역시,31170,동구,3117010200,,3.11703E+11,울산광역시 동구 월봉로 78-1(화정동),울산광역시 동구 화정동 654-5,"78-1 Wolbong-ro, Dong-gu, Ulsan",3117010200,,3.11701E+24,052-251-6033,44081,,35.4928110,129.4260790,공공데이터,,20230207,20230207
KCDCIO22N000000282,문화시설,문화시설_보호구역,동진경로당,31,울산광역시,31170,동구,3117010100,,3.11704E+11,울산광역시 동구 동진5길 15(방어동),울산광역시 동구 방어동 24-2 동진경로당,"15 Dongjin 5-gil, Dong-gu, Ulsan",3117010100,동진경로당,3.11701E+24,052-233-0338,44111,,35.4854250,129.4304870,공공데이터,,20230207,20230207
KCDCIO22N000000283,문화시설,문화시설_보호구역,산생경로당,31,울산광역시,31170,동구,3117010400,,3.11703E+11,울산광역시 동구 봉수로 267(전하동),울산광역시 동구 전하동 739-1 산생마을회관,"267 Bongsu-ro, Dong-gu, Ulsan",3117010400,산생마을회관,3.11701E+24,052-232-8944,44020,,35.5101830,129.4212730,공공데이터,,20230207,20230207
KCDCIO22N000000284,문화시설,문화시설_보호구역,쇠평경로당,31,울산광역시,31170,동구,3117010700,,3.11704E+11,울산광역시 동구 쇠평길 120(동부동),울산광역시 동구 동부동 519-7 경로당,"120 Soepyeong-gil, Dong-gu, Ulsan",3117010700,경로당,3.11701E+24,052-235-3100,44001,,35.5577280,129.4300695,공공데이터,,20230207,20230207
